央视卫视,#genre#
济南商务,http://223.99.186.198:6410/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000066/index.m3u8
济南少儿,http://223.99.186.198:6410/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000067/index.m3u8
卡酷动画,http://223.99.186.198:6410/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000048/index.m3u8
优漫卡通,http://223.99.186.198:6410/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000049/index.m3u8
金鹰卡通,http://223.99.186.198:6410/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000047/index.m3u8
炫动卡通,http://223.99.186.198:6410/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000050/index.m3u8
海看生活,http://223.99.186.198:6410/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000202/index.m3u8
海看教育,http://223.99.186.198:6410/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000204/index.m3u8
海看演艺,http://223.99.186.198:6410/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000400/index.m3u8
海看健康,http://223.99.186.198:6410/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000401/index.m3u8
海看少儿,http://223.99.186.198:6410/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000402/index.m3u8
海看剧场,http://223.99.186.198:6410/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000403/index.m3u8
海看大片,http://223.99.186.198:6410/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000404/index.m3u8
海看热播,http://223.99.186.198:6410/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000405/index.m3u8


福建移动,#genre#
凤凰卫视,http://112.50.243.8/PLTV/88888888/224/3221225900/1.m3u8
凤凰资讯,http://112.50.243.8/PLTV/88888888/224/3221225901/1.m3u8
CCTV1,http://112.50.243.8/PLTV/88888888/224/3221225922/1.m3u8
CCTV2,http://112.50.243.8/PLTV/88888888/224/3221225923/1.m3u8
CCTV3,http://112.50.243.8/PLTV/88888888/224/3221225924/1.m3u8
CCTV4,http://112.50.243.8/PLTV/88888888/224/3221225802/1.m3u8
CCTV5,http://112.50.243.8/PLTV/88888888/224/3221225925/1.m3u8
CCTV5+,http://112.50.243.8/PLTV/88888888/224/3221225939/1.m3u8
CCTV6,http://112.50.243.8/PLTV/88888888/224/3221225926/1.m3u8
CCTV7,http://112.50.243.8/PLTV/88888888/224/3221225927/1.m3u8
CCTV8,http://112.50.243.8/PLTV/88888888/224/3221225928/1.m3u8
CCTV9,http://112.50.243.8/PLTV/88888888/224/3221225929/1.m3u8
CCTV10,http://112.50.243.8/PLTV/88888888/224/3221225931/1.m3u8
CCTV11,http://112.50.243.8/PLTV/88888888/224/3221225815/1.m3u8
CCTV12,http://112.50.243.8/PLTV/88888888/224/3221225932/1.m3u8
CCTV13,http://112.50.243.8/PLTV/88888888/224/3221225817/1.m3u8
CCTV14,http://112.50.243.8/PLTV/88888888/224/3221225933/1.m3u8
CCTV15,http://112.50.243.8/PLTV/88888888/224/3221225818/1.m3u8
安徽卫视,http://112.50.243.8/PLTV/88888888/224/3221225945/1.m3u8
江苏卫视,http://112.50.243.8/PLTV/88888888/224/3221225930/1.m3u8
浙江卫视,http://112.50.243.8/PLTV/88888888/224/3221225934/1.m3u8
湖南卫视,http://112.50.243.8/PLTV/88888888/224/3221225935/1.m3u8
东方卫视,http://112.50.243.8/PLTV/88888888/224/3221225936/1.m3u8
北京卫视,http://112.50.243.8/PLTV/88888888/224/3221225937/1.m3u8
黑龙江卫视,http://112.50.243.8/PLTV/88888888/224/3221225940/1.m3u8
天津卫视,http://112.50.243.8/PLTV/88888888/224/3221225941/1.m3u8
广东卫视,http://112.50.243.8/PLTV/88888888/224/3221225942/1.m3u8
山东卫视,http://112.50.243.8/PLTV/88888888/224/3221225943/1.m3u8
辽宁卫视,http://112.50.243.8/PLTV/88888888/224/3221225947/1.m3u8
重庆卫视,http://112.50.243.8/PLTV/88888888/224/3221225949/1.m3u8
北京纪实,http://112.50.243.8/PLTV/88888888/224/3221225944/1.m3u8
纪实频道,http://112.50.243.8/PLTV/88888888/224/3221225946/1.m3u8
快乐垂钓,http://112.50.243.8/PLTV/88888888/224/3221226132/1.m3u8
深圳卫视,http://112.50.243.8/PLTV/88888888/224/3221225938/1.m3u8
湖北卫视,http://112.50.243.8/PLTV/88888888/224/3221225948/1.m3u8
江西卫视,http://112.50.243.8/PLTV/88888888/224/3221225834/1.m3u8
点掌财经,http://112.50.243.7/PLTV/88888888/224/3221226627/1.m3u8
东南卫视,http://112.50.243.8/PLTV/88888888/224/3221225833/1.m3u8
四川卫视,http://112.50.243.8/PLTV/88888888/224/3221225835/1.m3u8
广西卫视,http://112.50.243.8/PLTV/88888888/224/3221225836/1.m3u8
贵州卫视,http://112.50.243.8/PLTV/88888888/224/3221225838/1.m3u8
山西卫视,http://112.50.243.8/PLTV/88888888/224/3221225839/1.m3u8
青海卫视,http://112.50.243.8/PLTV/88888888/224/3221225841/1.m3u8
河南卫视,http://112.50.243.8/PLTV/88888888/224/3221225842/1.m3u8
甘肃卫视,http://112.50.243.8/PLTV/88888888/224/3221225845/1.m3u8
宁夏卫视,http://112.50.243.8/PLTV/88888888/224/3221225849/1.m3u8
陕西卫视,http://112.50.243.8/PLTV/88888888/224/3221225850/1.m3u8
吉林卫视,http://112.50.243.8/PLTV/88888888/224/3221225851/1.m3u8
新疆卫视,http://112.50.243.8/PLTV/88888888/224/3221225852/1.m3u8
云南卫视,http://112.50.243.8/PLTV/88888888/224/3221225853/1.m3u8
西藏卫视,http://112.50.243.8/PLTV/88888888/224/3221225854/1.m3u8
海南卫视,http://112.50.243.8/PLTV/88888888/224/3221225855/1.m3u8
康巴卫视,http://112.50.243.8/PLTV/88888888/224/3221225856/1.m3u8
内蒙古卫视,http://112.50.243.8/PLTV/88888888/224/3221225846/1.m3u8
先锋乒羽,http://112.50.243.8/PLTV/88888888/224/3221226131/1.m3u8
金鹰纪实,http://112.50.243.7/PLTV/88888888/224/3221226613/1.m3u8
全纪实,http://112.50.243.7/PLTV/88888888/224/3221226739/1.m3u8
茶频道,http://112.50.243.8/PLTV/88888888/224/3221226137/1.m3u8
欢笑剧场,http://112.50.243.8/PLTV/88888888/224/3221226138/1.m3u8
劲爆体育,http://112.50.243.8:80/PLTV/88888888/224/3221226139/1.m3u8
极速汽车,http://112.50.243.8/PLTV/88888888/224/3221226140/1.m3u8
动漫秀场,http://112.50.243.8/PLTV/88888888/224/3221226141/1.m3u8
游戏风云,http://112.50.243.8/PLTV/88888888/224/3221226142/1.m3u8
法治天地,http://112.50.243.8/PLTV/88888888/224/3221226143/1.m3u8
中教一套,http://112.50.243.8/PLTV/88888888/224/3221225869/1.m3u8
金鹰卡通,http://112.50.243.8/PLTV/88888888/224/3221225870/1.m3u8
卡酷少儿,http://112.50.243.8/PLTV/88888888/224/3221225871/1.m3u8
炫动卡通,http://112.50.243.8/PLTV/88888888/224/3221225872/1.m3u8
山东教育,http://112.50.243.8/PLTV/88888888/224/3221225873/1.m3u8
优漫卡通,http://112.50.243.8/PLTV/88888888/224/3221225874/1.m3u8

新疆移动,#genre#
CCTV-1,http://ott.js.chinamobile.com/PLTV/3/224/3221225530/index.m3u8
CCTV-2,http://ott.js.chinamobile.com/PLTV/3/224/3221227207/index.m3u8
CCTV-3,http://ott.js.chinamobile.com/PLTV/3/224/3221225588/index.m3u8
CCTV-4,http://ott.js.chinamobile.com/PLTV/3/224/3221225534/index.m3u8
CCTV-5,http://ott.js.chinamobile.com/PLTV/3/224/3221227166/index.m3u8
CCTV-5+,http://ott.js.chinamobile.com/PLTV/3/224/3221225604/index.m3u8
CCTV-6,http://ott.js.chinamobile.com/PLTV/3/224/3221225548/index.m3u8
CCTV-7,http://ott.js.chinamobile.com/PLTV/3/224/3221225546/index.m3u8
CCTV-8,http://ott.js.chinamobile.com/PLTV/3/224/3221227205/index.m3u8
CCTV-9,http://ott.js.chinamobile.com/PLTV/3/224/3221225532/index.m3u8
CCTV-10,http://ott.js.chinamobile.com/PLTV/3/224/3221225550/index.m3u8
CCTV-11,http://ott.js.chinamobile.com/PLTV/3/224/3221225552/index.m3u8
CCTV-12,http://ott.js.chinamobile.com/PLTV/3/224/3221225556/index.m3u8
CCTV-13,http://ott.js.chinamobile.com/PLTV/3/224/3221225560/index.m3u8
CCTV-14,http://ott.js.chinamobile.com/PLTV/3/224/3221227201/index.m3u8
CCTV-15,http://ott.js.chinamobile.com/PLTV/3/224/3221225568/index.m3u8
江苏卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221227255/index.m3u8
浙江卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221227215/index.m3u8
北京卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221227246/index.m3u8
湖南卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221227220/index.m3u8
广东卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221227249/index.m3u8
东方卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221227208/index.m3u8
黑龙江卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221227252/index.m3u8
深圳卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221227217/index.m3u8
山东卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221227258/index.m3u8
天津卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221227212/index.m3u8
湖北卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221227211/index.m3u8
江西卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221225536/index.m3u8
重庆卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221225594/index.m3u8
辽宁卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221225566/index.m3u8
东南卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221225598/index.m3u8
四川卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221225570/index.m3u8
广西卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221225554/index.m3u8
河北卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221225602/index.m3u8
山西卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221225576/index.m3u8
陕西卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221225626/index.m3u8
贵州卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221225540/index.m3u8
青海卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221225580/index.m3u8
河南卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221225632/index.m3u8
安徽卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221225634/index.m3u8
宁夏卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221225628/index.m3u8
甘肃卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221225590/index.m3u8
内蒙古卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221225624/index.m3u8
新疆卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221225523/index.m3u8
云南卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221225591/index.m3u8
西藏卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221225579/index.m3u8
江苏教育,http://ott.js.chinamobile.com/PLTV/4/224/3221225923/index.m3u8
江苏城市,http://ott.js.chinamobile.com/PLTV/4/224/3221225929/index.m3u8
江苏公共,http://ott.js.chinamobile.com/PLTV/4/224/3221225925/index.m3u8
江苏影视,http://ott.js.chinamobile.com/PLTV/4/224/3221225937/index.m3u8
江苏体育,http://ott.js.chinamobile.com/PLTV/4/224/3221225935/index.m3u8
江苏综艺,http://ott.js.chinamobile.com/PLTV/4/224/3221225931/index.m3u8
安多卫视,http://ott.js.chinamobile.com/PLTV/4/224/3221226999/index.m3u8
农林卫视,http://ott.js.chinamobile.com/PLTV/4/224/3221227015/index.m3u8
置业频道,http://ott.js.chinamobile.com/PLTV/4/224/3221227037/index.m3u8
京视剧场,http://ott.js.chinamobile.com/PLTV/4/224/3221227040/index.m3u8
新娱乐,http://ott.js.chinamobile.com/PLTV/4/224/3221227021/index.m3u8
家庭理财,http://ott.js.chinamobile.com/PLTV/4/224/3221227011/index.m3u8
CCTV发现之旅,http://ott.js.chinamobile.com/PLTV/4/224/3221227030/index.m3u8
CCTV老故事,http://ott.js.chinamobile.com/PLTV/4/224/3221227043/index.m3u8
CCTV女性时尚,http://ott.js.chinamobile.com/PLTV/4/224/3221227026/index.m3u8
兵团卫视,http://ott.js.chinamobile.com/PLTV/4/224/3221227025/index.m3u8
广东南方卫视,http://ott.js.chinamobile.com/PLTV/4/224/3221227005/index.m3u8
厦门卫视,http://ott.js.chinamobile.com/PLTV/4/224/3221226996/index.m3u8
延边卫视,http://ott.js.chinamobile.com/PLTV/4/224/3221227002/index.m3u8
SDETV,http://ott.js.chinamobile.com/PLTV/4/224/3221227019/index.m3u8
CETV1,http://ott.js.chinamobile.com/PLTV/4/224/3221225909/index.m3u8
CETV2,http://ott.js.chinamobile.com/PLTV/4/224/3221225850/index.m3u8
CCTV-1高清,rtsp://120.205.96.36:554/live/ch16022919053041099962.sdp?playtype=1&boid=001&backupagent=120.205.32.36:554&clienttype=1&time=20161205230814+08&life=172800&ifpricereqsnd=1&vcdnid=001&userid=&mediaid=ch16022919053041099962&ctype=2&TSTVTimeLife=60&contname=&authid=0&terminalflag=1&UserLiveType=0&stbid=&nodelevel=3
CCTV-2高清,rtsp://120.205.96.36:554/live/ch16030112530104309191.sdp?playtype=1&boid=001&backupagent=120.205.32.36:554&clienttype=1&time=20161205230814+08&life=172800&ifpricereqsnd=1&vcdnid=001&userid=&mediaid=ch16030112530104309191&ctype=2&TSTVTimeLife=60&contname=&authid=0&terminalflag=1&UserLiveType=0&stbid=&nodelevel=3
CCTV-4高清,rtsp://120.205.96.36:554/live/ch16030115143310475022.sdp?playtype=1&boid=001&backupagent=120.205.32.36:554&clienttype=1&time=20161205230814+08&life=172800&ifpricereqsnd=1&vcdnid=001&userid=&mediaid=ch16030115143310475022&ctype=2&TSTVTimeLife=60&contname=&authid=0&terminalflag=1&UserLiveType=0&stbid=&nodelevel=3
CCTV-7高清,rtsp://120.205.96.36:554/live/ch16030115175852002239.sdp?playtype=1&boid=001&backupagent=120.205.32.36:554&clienttype=1&time=20161205230814+08&life=172800&ifpricereqsnd=1&vcdnid=001&userid=&mediaid=ch16030115175852002239&ctype=2&TSTVTimeLife=60&contname=&authid=0&terminalflag=1&UserLiveType=0&stbid=&nodelevel=3
CCTV-9高清,rtsp://120.205.96.36:554/live/ch16050418512917661622.sdp?playtype=1&boid=001&backupagent=120.205.32.36:554&clienttype=1&time=20161205230814+08&life=172800&ifpricereqsnd=1&vcdnid=001&userid=&mediaid=ch16050418512917661622&ctype=2&TSTVTimeLife=60&contname=&authid=0&terminalflag=1&UserLiveType=0&stbid=&nodelevel=3
CCTV-10高清,rtsp://120.205.96.36:554/live/ch16030115215291307332.sdp?playtype=1&boid=001&backupagent=120.205.32.36:554&clienttype=1&time=20161205230814+08&life=172800&ifpricereqsnd=1&vcdnid=001&userid=&mediaid=ch16030115215291307332&ctype=2&TSTVTimeLife=7200&contname=&authid=0&terminalflag=1&UserLiveType=0&stbid=&nodelevel=3
CCTV-12高清,rtsp://120.205.4.36:554/live/ch16112916125096287095.sdp?playtype=1&boid=001&backupagent=120.205.32.36:554&clienttype=1&time=20161205230814+08&life=172800&ifpricereqsnd=1&vcdnid=001&userid=&mediaid=ch16112916125096287095&ctype=2&TSTVTimeLife=7200&contname=&authid=0&terminalflag=1&UserLiveType=0&stbid=&nodelevel=3
CCTV-14高清,rtsp://120.205.4.36:554/live/ch16030115401748721290.sdp?playtype=1&boid=001&backupagent=120.205.32.36:554&clienttype=1&time=20161205230814+08&life=172800&ifpricereqsnd=1&vcdnid=001&userid=&mediaid=ch16030115401748721290&ctype=2&TSTVTimeLife=60&contname=&authid=0&terminalflag=1&UserLiveType=0&stbid=&nodelevel=3
北京卫视高清,rtsp://120.205.96.36:554/live/ch15021120012083991702.sdp?playtype=1&boid=001&backupagent=120.205.32.36:554&clienttype=1&time=20161205230814+08&life=172800&ifpricereqsnd=1&vcdnid=001&userid=&mediaid=ch15021120012083991702&ctype=2&TSTVTimeLife=7200&contname=&authid=0&terminalflag=1&UserLiveType=0&stbid=&nodelevel=3
东方卫视高清,rtsp://120.205.96.36:554/live/ch15021120012036787330.sdp?playtype=1&boid=001&backupagent=120.205.32.36:554&clienttype=1&time=20161205230814+08&life=172800&ifpricereqsnd=1&vcdnid=001&userid=&mediaid=ch15021120012036787330&ctype=2&TSTVTimeLife=7200&contname=&authid=0&terminalflag=1&UserLiveType=0&stbid=&nodelevel=3
湖南卫视高清,rtsp://120.205.96.36:554/live/ch15021120012047164954.sdp?playtype=1&boid=001&backupagent=120.205.32.36:554&clienttype=1&time=20161205230814+08&life=172800&ifpricereqsnd=1&vcdnid=001&userid=&mediaid=ch15021120012047164954&ctype=2&TSTVTimeLife=7200&contname=&authid=0&terminalflag=1&UserLiveType=0&stbid=&nodelevel=3
浙江卫视高清,rtsp://120.205.96.36:554/live/ch15021120012070223959.sdp?playtype=1&boid=001&backupagent=120.205.32.36:554&clienttype=1&time=20161205230814+08&life=172800&ifpricereqsnd=1&vcdnid=001&userid=&mediaid=ch15021120012070223959&ctype=2&TSTVTimeLife=7200&contname=&authid=0&terminalflag=1&UserLiveType=0&stbid=&nodelevel=3
江苏卫视高清,rtsp://120.205.96.36:554/live/ch15021120012067973489.sdp?playtype=1&boid=001&backupagent=120.205.32.36:554&clienttype=1&time=20161205230814+08&life=172800&ifpricereqsnd=1&vcdnid=001&userid=&mediaid=ch15021120012067973489&ctype=2&TSTVTimeLife=7200&contname=&authid=0&terminalflag=1&UserLiveType=0&stbid=&nodelevel=3
广东卫视高清,rtsp://120.205.96.36:554/live/ch15050720012964679657.sdp?playtype=1&boid=001&backupagent=120.205.32.36:554&clienttype=1&time=20161205230814+08&life=172800&ifpricereqsnd=1&vcdnid=001&userid=&mediaid=ch15050720012964679657&ctype=2&TSTVTimeLife=7200&contname=&authid=0&terminalflag=1&UserLiveType=0&stbid=&nodelevel=3
深圳卫视高清,rtsp://120.205.96.36:554/live/ch15021120012084462147.sdp?playtype=1&boid=001&backupagent=120.205.32.36:554&clienttype=1&time=20161205230814+08&life=172800&ifpricereqsnd=1&vcdnid=001&userid=&mediaid=ch15021120012084462147&ctype=2&TSTVTimeLife=7200&contname=&authid=0&terminalflag=1&UserLiveType=0&stbid=&nodelevel=3
黑龙江卫视高清,rtsp://120.205.96.36:554/live/ch15021120012060596812.sdp?playtype=1&boid=001&backupagent=120.205.32.36:554&clienttype=1&time=20161205230814+08&life=172800&ifpricereqsnd=1&vcdnid=001&userid=&mediaid=ch15021120012060596812&ctype=2&TSTVTimeLife=7200&contname=&authid=0&terminalflag=1&UserLiveType=0&stbid=&nodelevel=3
湖北卫视高清,rtsp://120.205.96.36:554/live/ch15021120012065408502.sdp?playtype=1&boid=001&backupagent=120.205.32.36:554&clienttype=1&time=20161205230814+08&life=172800&ifpricereqsnd=1&vcdnid=001&userid=&mediaid=ch15021120012065408502&ctype=2&TSTVTimeLife=7200&contname=&authid=0&terminalflag=1&UserLiveType=0&stbid=&nodelevel=3
山东卫视高清,rtsp://120.205.96.36:554/live/ch15021120012075095786.sdp?playtype=1&boid=001&backupagent=120.205.32.36:554&clienttype=1&time=20161205230814+08&life=172800&ifpricereqsnd=1&vcdnid=001&userid=&mediaid=ch15021120012075095786&ctype=2&TSTVTimeLife=7200&contname=&authid=0&terminalflag=1&UserLiveType=0&stbid=&nodelevel=3
天津卫视高清,rtsp://120.205.96.36:554/live/ch16101112121537085879.sdp?playtype=1&boid=001&backupagent=120.205.32.36:554&clienttype=1&time=20161205230814+08&life=172800&ifpricereqsnd=1&vcdnid=001&userid=&mediaid=ch16101112121537085879&ctype=2&TSTVTimeLife=60&contname=&authid=0&terminalflag=1&UserLiveType=0&stbid=&nodelevel=3
安徽卫视高清,rtsp://120.205.96.36:554/live/ch15021120012065936867.sdp?playtype=1&boid=001&backupagent=120.205.32.36:554&clienttype=1&time=20161205230814+08&life=172800&ifpricereqsnd=1&vcdnid=001&userid=&mediaid=ch15021120012065936867&ctype=2&TSTVTimeLife=7200&contname=&authid=0&terminalflag=1&UserLiveType=0&stbid=&nodelevel=3
辽宁卫视高清,rtsp://120.205.96.36:554/live/ch16070613003727442483.sdp?playtype=1&boid=001&backupagent=120.205.32.36:554&clienttype=1&time=20161205230814+08&life=172800&ifpricereqsnd=1&vcdnid=001&userid=&mediaid=ch16070613003727442483&ctype=2&TSTVTimeLife=60&contname=&authid=0&terminalflag=1&UserLiveType=0&stbid=&nodelevel=3
重庆卫视高清,rtsp://120.205.96.36:554/live/ch16080311050048825839.sdp?playtype=1&boid=001&backupagent=120.205.32.36:554&clienttype=1&time=20161205230814+08&life=172800&ifpricereqsnd=1&vcdnid=001&userid=&mediaid=ch16080311050048825839&ctype=2&TSTVTimeLife=60&contname=&authid=0&terminalflag=1&UserLiveType=0&stbid=&nodelevel=3
逗乐电影,rtsp://120.205.96.36:554/live/ch15062321170388077106.sdp?playtype=1&boid=001&backupagent=120.205.32.36:554&clienttype=1&time=20161205230814+08&life=172800&ifpricereqsnd=1&vcdnid=001&userid=&mediaid=ch15062321170388077106&ctype=2&TSTVTimeLife=7200&contname=&authid=0&terminalflag=1&UserLiveType=0&stbid=&nodelevel=3
咔哇影院,rtsp://120.205.96.36:554/live/ch15062322174703809406.sdp?playtype=1&boid=001&backupagent=120.205.32.36:554&clienttype=1&time=20161205230814+08&life=172800&ifpricereqsnd=1&vcdnid=001&userid=&mediaid=ch15062322174703809406&ctype=2&TSTVTimeLife=7200&contname=&authid=0&terminalflag=1&UserLiveType=0&stbid=&nodelevel=3
流金岁月,rtsp://120.205.96.36:554/live/ch16022917133943277210.sdp?playtype=1&boid=001&backupagent=120.205.32.36:554&clienttype=1&time=20161205230814+08&life=172800&ifpricereqsnd=1&vcdnid=001&userid=&mediaid=ch16022917133943277210&ctype=2&TSTVTimeLife=60&contname=&authid=0&terminalflag=1&UserLiveType=0&stbid=&nodelevel=3
硬汉影院,rtsp://120.205.96.36:554/live/ch15082114573964924403.sdp?playtype=1&boid=001&backupagent=120.205.32.36:554&clienttype=1&time=20161205230814+08&life=172800&ifpricereqsnd=1&vcdnid=001&userid=&mediaid=ch15082114573964924403&ctype=2&TSTVTimeLife=7200&contname=&authid=0&terminalflag=1&UserLiveType=0&stbid=&nodelevel=3
周末影院,rtsp://120.205.96.36:554/live/ch15062518352356663553.sdp?playtype=1&boid=001&backupagent=120.205.32.36:554&clienttype=1&time=20161205230814+08&life=172800&ifpricereqsnd=1&vcdnid=001&userid=&mediaid=ch15062518352356663553&ctype=2&TSTVTimeLife=7200&contname=&authid=0&terminalflag=1&UserLiveType=0&stbid=&nodelevel=3
大牌影院,rtsp://120.205.96.36:554/live/ch16030916543510989898.sdp?playtype=1&boid=001&backupagent=120.205.32.36:554&clienttype=1&time=20161205230814+08&life=172800&ifpricereqsnd=1&vcdnid=001&userid=&mediaid=ch16030916543510989898&ctype=2&TSTVTimeLife=60&contname=&authid=0&terminalflag=1&UserLiveType=0&stbid=&nodelevel=3
综艺秀场,rtsp://120.205.96.36:554/live/ch16022917330064564220.sdp?playtype=1&boid=001&backupagent=120.205.32.36:554&clienttype=1&time=20161205230814+08&life=172800&ifpricereqsnd=1&vcdnid=001&userid=&mediaid=ch16022917330064564220&ctype=2&TSTVTimeLife=60&contname=&authid=0&terminalflag=1&UserLiveType=0&stbid=&nodelevel=3
经典影院,rtsp://120.205.96.36:554/live/ch16022918204482076532.sdp?playtype=1&boid=001&backupagent=120.205.32.36:554&clienttype=1&time=20161205230814+08&life=172800&ifpricereqsnd=1&vcdnid=001&userid=&mediaid=ch16022918204482076532&ctype=2&TSTVTimeLife=60&contname=&authid=0&terminalflag=1&UserLiveType=0&stbid=&nodelevel=3
乐享潮流,rtsp://120.205.96.36:554/live/ch16022918161367962377.sdp?playtype=1&boid=001&backupagent=120.205.32.36:554&clienttype=1&time=20161205230814+08&life=172800&ifpricereqsnd=1&vcdnid=001&userid=&mediaid=ch16022918161367962377&ctype=2&TSTVTimeLife=60&contname=&authid=0&terminalflag=1&UserLiveType=0&stbid=&nodelevel=3
竞技时刻,rtsp://120.205.96.36:554/live/ch16022917155011810781.sdp?playtype=1&boid=001&backupagent=120.205.32.36:554&clienttype=1&time=20161205230814+08&life=172800&ifpricereqsnd=1&vcdnid=001&userid=&mediaid=ch16022917155011810781&ctype=2&TSTVTimeLife=60&contname=&authid=0&terminalflag=1&UserLiveType=0&stbid=&nodelevel=3
古装掠影,rtsp://120.205.96.36:554/live/ch16022917270731630163.sdp?playtype=1&boid=001&backupagent=120.205.32.36:554&clienttype=1&time=20161205230814+08&life=172800&ifpricereqsnd=1&vcdnid=001&userid=&mediaid=ch16022917270731630163&ctype=2&TSTVTimeLife=60&contname=&authid=0&terminalflag=1&UserLiveType=0&stbid=&nodelevel=3
纪实天下,rtsp://120.205.96.36:554/live/ch16022917175374294745.sdp?playtype=1&boid=001&backupagent=120.205.32.36:554&clienttype=1&time=20161205230814+08&life=172800&ifpricereqsnd=1&vcdnid=001&userid=&mediaid=ch16022917175374294745&ctype=2&TSTVTimeLife=60&contname=&authid=0&terminalflag=1&UserLiveType=0&stbid=&nodelevel=3
炫酷卡通,rtsp://120.205.96.36:554/live/ch16022917375396432346.sdp?playtype=1&boid=001&backupagent=120.205.32.36:554&clienttype=1&time=20161205230814+08&life=172800&ifpricereqsnd=1&vcdnid=001&userid=&mediaid=ch16022917375396432346&ctype=2&TSTVTimeLife=60&contname=&authid=0&terminalflag=1&UserLiveType=0&stbid=&nodelevel=3
环球影院,rtsp://120.205.96.36:554/live/ch16022917062486966783.sdp?playtype=1&boid=001&backupagent=120.205.32.36:554&clienttype=1&time=20161205230814+08&life=172800&ifpricereqsnd=1&vcdnid=001&userid=&mediaid=ch16022917062486966783&ctype=2&TSTVTimeLife=60&contname=&authid=0&terminalflag=1&UserLiveType=0&stbid=&nodelevel=3
环球剧场,rtsp://120.205.96.36:554/live/ch16022916281654254405.sdp?playtype=1&boid=001&backupagent=120.205.32.36:554&clienttype=1&time=20161205230814+08&life=172800&ifpricereqsnd=1&vcdnid=001&userid=&mediaid=ch16022916281654254405&ctype=2&TSTVTimeLife=60&contname=&authid=0&terminalflag=1&UserLiveType=0&stbid=&nodelevel=3
纪实中国,rtsp://120.205.96.36:554/live/ch16022916315757277131.sdp?playtype=1&boid=001&backupagent=120.205.32.36:554&clienttype=1&time=20161205230814+08&life=172800&ifpricereqsnd=1&vcdnid=001&userid=&mediaid=ch16022916315757277131&ctype=2&TSTVTimeLife=60&contname=&authid=0&terminalflag=1&UserLiveType=0&stbid=&nodelevel=3
睛彩电影,rtsp://120.205.96.36:554/live/ch15021120012047066031.sdp?playtype=1&boid=001&backupagent=120.205.32.36:554&clienttype=1&time=20161205230814+08&life=172800&ifpricereqsnd=1&vcdnid=001&userid=&mediaid=ch15021120012047066031&ctype=2&TSTVTimeLife=7200&contname=&authid=0&terminalflag=1&UserLiveType=0&stbid=&nodelevel=3
